anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,producer,licensor,studio,genre,duration_min,aired_from_year
34430,Detective Conan Movie 21: The Crimson Love Letter,,Detective Conan Movie 21: Karakurenai no Love Letter,https://myanimelist.cdn-dena.com/images/anime/2/83919.jpg,Movie,Manga,1,Finished Airing,FALSE,"Apr 15, 2017","{'from': '2017-04-15', 'to': '2017-04-15'}",1 hr. 51 min.,G - All Ages,7.89,3793,714,3781,9371,34,,,,,,TMS Entertainment,"Action, Mystery, Historical, Police, Drama, Romance",111,2017
31972,Tang Lang Bu Chan,,"A Story in Summertime, The Praying Mantis",https://myanimelist.cdn-dena.com/images/anime/4/76910.jpg,Movie,Other,1,Finished Airing,FALSE,1988,"{'from': None, 'to': None}",5 min.,G - All Ages,5.75,109,7909,11021,223,1,"This short film was produced by Shanghai Animation Film Studio using Chinese ink wash painting technique. It is based on the ancient Chinese fable ""The mantis stalks the cicada, unaware of the oriole behind"".",,,,,Shanghai Animation Film Studio,Historical,5,1988
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,I Can&#039;t Understand What My Husband Is Saying,Danna ga Nani wo Itteiru ka Wakaranai Ken,https://myanimelist.cdn-dena.com/images/anime/7/75287.jpg,TV,4-koma manga,13,Finished Airing,FALSE,"Oct 3, 2014 to Dec 26, 2014","{'from': '2014-10-03', 'to': '2014-12-26'}",3 min. per ep.,PG-13 - Teens 13 or older,7.51,102220,1602,440,180124,569,,Fall 2014,Fridays at 01:00 (JST),"DAX Production, Dream Creation",,Seven,"Slice of Life, Comedy, Romance, Seinen",3,2014
2762,Igano Kabamaru,,"Iga no Kabamaru, Ninja Boy",https://myanimelist.cdn-dena.com/images/anime/9/62909.jpg,TV,Manga,24,Finished Airing,FALSE,"Oct 20, 1983 to Mar 29, 1984","{'from': '1983-10-20', 'to': '1984-03-29'}",23 min. per ep.,PG-13 - Teens 13 or older,8.07,2651,465,4412,6408,102,,Fall 1983,Thursdays at 19:00 (JST),Toho,,Group TAC,"Action, Adventure, Comedy, Romance, School, Shounen",23,1983
32792,Mobile Suit Gundam Unicorn RE:0096,Mobile Suit Gundam Unicorn RE:0096,"Mobile Suit Gundam UC RE:0096, Kidou Senshi Gundam UC RE:0096",https://myanimelist.cdn-dena.com/images/anime/12/78633.jpg,TV,Novel,22,Finished Airing,FALSE,"Apr 3, 2016 to Sep 11, 2016","{'from': '2016-04-03', 'to': '2016-09-11'}",23 min. per ep.,PG-13 - Teens 13 or older,7.56,5709,1463,3012,15577,65,,Spring 2016,Sundays at 07:00 (JST),"Bandai Visual, Sotsu, Kadokawa Shoten, Asatsu DK, Tohokushinsha Film Corporation, Nagoya TV Housou",NYAV Post,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",23,2016
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,Hataraku Maou-sama!,https://myanimelist.cdn-dena.com/images/anime/3/50177.jpg,TV,Light novel,13,Finished Airing,FALSE,"Apr 4, 2013 to Jun 27, 2013","{'from': '2013-04-04', 'to': '2013-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.98,389033,578,51,630486,6925,,Spring 2013,Thursdays at 22:00 (JST),"Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite",Funimation,White Fox,"Comedy, Demons, Supernatural, Romance, Fantasy",24,2013
3627,D.C.II S.S.: Da Capo II Second Season,,D.C.II S.S.: Da Capo II 2nd Season,https://myanimelist.cdn-dena.com/images/anime/9/75306.jpg,TV,Visual novel,13,Finished Airing,FALSE,"Apr 6, 2008 to Jun 29, 2008","{'from': '2008-04-06', 'to': '2008-06-29'}",24 min. per ep.,PG-13 - Teens 13 or older,7.33,10514,2299,2470,23096,52,,Spring 2008,Unknown,"Starchild Records, Lantis, GANSIS",,feel.,"Fantasy, Comedy, Harem, Romance, Drama",24,2008
33126,Kurogane no Linebarrels Picture Drama,,Linebarrels of Iron Picture Drama,https://myanimelist.cdn-dena.com/images/anime/10/79581.jpg,Special,Manga,9,Finished Airing,FALSE,"Dec 14, 2009 to Aug 26, 2009","{'from': '2009-12-14', 'to': '2009-08-26'}",5 min. per ep.,None,5.95,44,11015,10247,337,0,,,,,,Gonzo,Mecha,5,2009
2205,Bakuretsu Tenshi: Infinity,,"Bakuretsu Tenshi OVA, Burst Angel: Tenchi Sairin, Burst Angel: The Angel&#039;s Second Coming, Burst Angel OVA",https://myanimelist.cdn-dena.com/images/anime/11/21537.jpg,OVA,Original,1,Finished Airing,FALSE,"Mar 23, 2007","{'from': '2007-03-23', 'to': '2007-03-23'}",27 min.,PG-13 - Teens 13 or older,6.88,5735,3983,3333,12750,15,,,,,Funimation,Gonzo,"Action, Comedy, Mecha, Sci-Fi, Shounen",27,2007
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,,"Fairy Tail: Houou no Miko Prologue, Fairy Tail: Priestess of the Phoenix - The First Morning",https://myanimelist.cdn-dena.com/images/anime/8/50101.jpg,Special,Manga,1,Finished Airing,FALSE,"Feb 15, 2013","{'from': '2013-02-15', 'to': '2013-02-15'}",12 min.,PG-13 - Teens 13 or older,7.49,25272,1663,1572,47965,124,,,,Dentsu,Funimation,"Satelight, A-1 Pictures","Fantasy, Magic, Shounen",12,2013
1151,Dominion,,Dominion Tank Police,https://myanimelist.cdn-dena.com/images/anime/8/60807.jpg,OVA,Manga,4,Finished Airing,FALSE,"May 27, 1988 to Aug 11, 1989","{'from': '1988-05-27', 'to': '1989-08-11'}",36 min. per ep.,PG-13 - Teens 13 or older,7.03,4693,3449,3722,9711,43,,,,Toshiba Entertainment,Central Park Media,Agent 21,"Sci-Fi, Comedy, Police, Mecha",36,1988
2025,Darker than Black: Kuro no Keiyakusha,Darker than Black,DTB,https://myanimelist.cdn-dena.com/images/anime/5/19570.jpg,TV,Original,25,Finished Airing,FALSE,"Apr 6, 2007 to Sep 28, 2007","{'from': '2007-04-06', 'to': '2007-09-28'}",24 min. per ep.,R - 17+ (violence & profanity),8.21,285107,299,61,563076,14200,"Darker than Black was awarded Best Original Anime of The Year by GoGoplex, a popular magazine for teens.  In the 2007 Japan Media Arts Festival, it was one of the jury&#039;s recommendations from the category ""Animation Division/Long Animation.""On January 21, 2016, it was announced that Funimation Entertainment, the North American distributor for the anime, no longer holds the license for this season.",Spring 2007,Fridays at Unknown,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic",Funimation,Bones,"Action, Sci-Fi, Mystery, Super Power",24,2007
15125,Teekyuu,Teekyu,"Tekyuu, Te-kyu",https://myanimelist.cdn-dena.com/images/anime/8/56463.jpg,TV,Manga,12,Finished Airing,FALSE,"Oct 7, 2012 to Dec 23, 2012","{'from': '2012-10-07', 'to': '2012-12-23'}",2 min. per ep.,PG-13 - Teens 13 or older,6.71,18133,4733,1715,42517,168,,Fall 2012,Sundays at 22:27 (JST),"DAX Production, Earth Star Entertainment",,MAPPA,"Comedy, School, Shounen, Sports",2,2012
7193,Aoi Bungaku Series,,Blue Literature,https://myanimelist.cdn-dena.com/images/anime/10/17471.jpg,TV,Novel,12,Finished Airing,FALSE,"Oct 11, 2009 to Dec 27, 2009","{'from': '2009-10-11', 'to': '2009-12-27'}",22 min. per ep.,R - 17+ (violence & profanity),7.84,37344,807,724,118834,1083,,Fall 2009,Unknown,"Movic, Happinet Pictures, RAY",,Madhouse,"Psychological, Historical, Thriller, Drama, Seinen",22,2009
13585,Natsuyuki Rendezvous,Natsuyuki Rendezvous,A Summer Snow Rendezvous,https://myanimelist.cdn-dena.com/images/anime/11/38181.jpg,TV,Manga,11,Finished Airing,FALSE,"Jul 6, 2012 to Sep 14, 2012","{'from': '2012-07-06', 'to': '2012-09-14'}",24 min. per ep.,PG-13 - Teens 13 or older,7.34,22974,2281,1518,51051,179,,Summer 2012,Fridays at 01:15 (JST),"Fuji TV, Toho, Sony Music Entertainment",Sentai Filmworks,Doga Kobo,"Supernatural, Drama, Romance, Josei",24,2012
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai, Kido Senshi Z Gundam III - Hoshi no Kodo wa Ai",https://myanimelist.cdn-dena.com/images/anime/1/1969.jpg,Movie,Original,1,Finished Airing,FALSE,"Mar 4, 2006","{'from': '2006-03-04', 'to': '2006-03-04'}",1 hr. 40 min.,PG-13 - Teens 13 or older,7.3,3174,2435,4302,6824,7,,,,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,"Military, Sci-Fi, Space, Drama, Mecha",100,2006
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Moonlight Pierce,"Gekko no Piasu, The Cursed Earring, The Earring of Moonlight",https://myanimelist.cdn-dena.com/images/anime/12/6782.jpg,OVA,Light novel,1,Finished Airing,FALSE,"Dec 14, 1991","{'from': '1991-12-14', 'to': '1991-12-14'}",1 hr. 10 min.,G - All Ages,6.09,104,7103,9736,445,0,,,,,,Studio Pierrot,"Fantasy, Mystery, Romance, Shoujo",70,1991
8518,Mai-Otome Special: Otome no Inori,,Mai-Otome Picture Drama,https://myanimelist.cdn-dena.com/images/anime/6/23015.jpg,Special,Original,1,Finished Airing,FALSE,"Mar 26, 2010","{'from': '2010-03-26', 'to': '2010-03-26'}",5 min.,PG-13 - Teens 13 or older,6.51,871,5563,6529,2335,3,,,,,,Sunrise,"School, Slice of Life",5,2010
808,Bakuretsu Hunters OVA,Sorcerer Hunters,Ganso Bakuretsu Hunters,https://myanimelist.cdn-dena.com/images/anime/9/26728.jpg,OVA,Manga,3,Finished Airing,FALSE,"Dec 21, 1996 to Apr 23, 1997","{'from': '1996-12-21', 'to': '1997-04-23'}",28 min. per ep.,R+ - Mild Nudity,6.66,1849,4917,5181,4283,7,,,,"Tokyo Kids, Movic",ADV Films,"Xebec, Production Reed","Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",28,1996
6890,Ontama!,,,https://myanimelist.cdn-dena.com/images/anime/11/15994.jpg,ONA,Manga,5,Finished Airing,FALSE,"Aug 7, 2009 to Nov 6, 2009","{'from': '2009-08-07', 'to': '2009-11-06'}",11 min. per ep.,G - All Ages,6.9,847,3924,6992,1888,3,,,,,,Encourage Films,"Slice of Life, Magic, Comedy, Seinen",11,2009
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Classroom of the Elite,Welcome to the Classroom of the Elite,https://myanimelist.cdn-dena.com/images/anime/5/86830.jpg,TV,Light novel,12,Finished Airing,FALSE,"Jul 12, 2017 to Sep 27, 2017","{'from': '2017-07-12', 'to': '2017-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.93,119405,668,354,212461,2548,,Summer 2017,Wednesdays at 23:30 (JST),"Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2",Funimation,Lerche,"Drama, Psychological, School, Slice of Life",24,2017
37150,Douluo Dalu,,"Combat Continent, Soul Land",https://myanimelist.cdn-dena.com/images/anime/1920/90166.jpg,ONA,Novel,26,Currently Airing,TRUE,"Jan 20, 2018 to ?","{'from': '2018-01-20', 'to': None}",20 min. per ep.,PG-13 - Teens 13 or older,7.68,381,1166,7272,1649,31,"Douluo Dalu is an adaptation of the Chinese web novel of the same title, written by Tang Jia San Shao (唐家三少).",,,Tencent Penguin Pictures,,Sparkly Key Animation Studio,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",20,2018
4250,Kore ga UFO da! Soratobu Enban,That is an UFO! The Flying Saucer,,https://myanimelist.cdn-dena.com/images/anime/10/7890.jpg,Movie,Original,1,Finished Airing,FALSE,"Mar 21, 1975","{'from': '1975-03-21', 'to': '1975-03-21'}",15 min.,PG - Children,4.85,360,9171,8951,693,1,,,,,,Toei Animation,"Sci-Fi, Space",15,1975
9074,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,"Arakawa Under the Bridge*2, Arakawa Under the Bridge x2, Arakawa Under the Bridge 2nd season",https://myanimelist.cdn-dena.com/images/anime/12/59199.jpg,TV,Manga,13,Finished Airing,FALSE,"Oct 4, 2010 to Dec 27, 2010","{'from': '2010-10-04', 'to': '2010-12-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.82,53881,837,855,101713,346,,Fall 2010,Unknown,"Square Enix, Starchild Records, TV Tokyo Music, GANSIS","NIS America, Inc.",Shaft,"Comedy, Romance, Seinen",23,2010
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,,"Kino no Tabi: the Beautiful World - Life Goes On, Kino&#039;s Journey Movie",https://myanimelist.cdn-dena.com/images/anime/5/73888.jpg,Movie,Light novel,1,Finished Airing,FALSE,"Feb 19, 2005","{'from': '2005-02-19', 'to': '2005-02-19'}",29 min.,R - 17+ (violence & profanity),7.85,16978,795,1922,35288,42,,,,,,A.C.G.T.,"Adventure, Drama, Fantasy",29,2005
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,,"Kindaichi Shounen no Jikenbo (2012), Kindaichi Case Files: Black Magic Murder Case",https://myanimelist.cdn-dena.com/images/anime/3/45070.jpg,OVA,Manga,2,Finished Airing,FALSE,"Dec 17, 2012 to Mar 15, 2013","{'from': '2012-12-17', 'to': '2013-03-15'}",27 min. per ep.,R - 17+ (violence & profanity),7.1,234,3211,8196,1041,4,,,,,,Toei Animation,"Mystery, Shounen",27,2012
25441,Shin Strange+ Special,,"Shin Strange Plus Special, Sin Strange Plus Special, Sin Strange+ Special",https://myanimelist.cdn-dena.com/images/anime/2/64845.jpg,Special,Manga,1,Finished Airing,FALSE,"Oct 19, 2014","{'from': '2014-10-19', 'to': '2014-10-19'}",Unknown,PG-13 - Teens 13 or older,6.01,267,7337,7663,1354,0,,,,Dream Creation,,Seven,"Slice of Life, Comedy, Josei",0,2014
2476,School Days,School Days,,https://myanimelist.cdn-dena.com/images/anime/8/86373.jpg,TV,Visual novel,12,Finished Airing,FALSE,"Jul 4, 2007 to Sep 27, 2007","{'from': '2007-07-04', 'to': '2007-09-27'}",25 min. per ep.,R+ - Mild Nudity,6.02,220738,7313,145,361605,2420,School Days is based on the visual novel of the same name.,Summer 2007,Wednesdays at 02:15 (JST),"Avex Entertainment, Marvelous, Lantis, Pony Canyon",Discotek Media,TNK,"Harem, Drama, Romance, School",25,2007
19871,Gaist Crusher,,,https://myanimelist.cdn-dena.com/images/anime/3/53241.jpg,TV,Game,51,Finished Airing,FALSE,"Oct 2, 2013 to Oct 1, 2014","{'from': '2013-10-02', 'to': '2014-10-01'}",20 min. per ep.,PG - Children,5.91,146,7539,7352,1578,2,,Fall 2013,Wednesdays at 18:00 (JST),"TV Tokyo, Avex Entertainment, Dentsu",,Studio Pierrot,"Action, Fantasy, Supernatural",20,2013
18,Initial D Fourth Stage,,Initial D 4th Stage,https://myanimelist.cdn-dena.com/images/anime/12/43927.jpg,TV,Manga,24,Finished Airing,FALSE,"Apr 17, 2004 to Feb 18, 2006","{'from': '2004-04-17', 'to': '2006-02-18'}",27 min. per ep.,PG-13 - Teens 13 or older,8.24,37675,276,1261,64574,588,,Spring 2004,Unknown,"OB Planning, Studio Jack",Funimation,A.C.G.T.,"Action, Cars, Sports, Drama, Seinen",27,2004
5060,Hetalia Axis Powers,Hetalia Axis Powers,,https://myanimelist.cdn-dena.com/images/anime/5/75791.jpg,ONA,Web manga,52,Finished Airing,FALSE,"Jan 24, 2009 to Mar 5, 2010","{'from': '2009-01-24', 'to': '2010-03-05'}",5 min. per ep.,PG-13 - Teens 13 or older,7.68,81885,1147,464,173776,5040,,,,"Frontier Works, DAX Production",Funimation,Studio Deen,"Comedy, Historical, Parody",5,2009
5322,Mugen Kouro,,Infinite Space,https://myanimelist.cdn-dena.com/images/anime/7/10813.jpg,ONA,Game,4,Finished Airing,FALSE,"Oct 9, 2008 to May 29, 2009","{'from': '2008-10-09', 'to': '2009-05-29'}",2 min. per ep.,PG-13 - Teens 13 or older,5.13,377,8919,8342,965,1,,,,,,"Gonzo, Production I.G","Action, Sci-Fi, Space",2,2008
546,Wind: A Breath of Heart (TV),,"Wind: A Breath of Heart (2004), windtv",https://myanimelist.cdn-dena.com/images/anime/11/75506.jpg,TV,Visual novel,13,Finished Airing,FALSE,"Jun 30, 2004 to Sep 22, 2004","{'from': '2004-06-30', 'to': '2004-09-22'}",12 min. per ep.,PG-13 - Teens 13 or older,6.08,3116,7162,3890,8735,5,,Summer 2004,Unknown,"Frontier Works, Rondo Robe",,Radix,"Drama, Romance, School, Supernatural",12,2004
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Toyama City Stamp Rally: The Search for Hello Kitty!,,https://myanimelist.cdn-dena.com/images/anime/5/81611.jpg,ONA,Other,1,Finished Airing,FALSE,"Jul 20, 2016","{'from': '2016-07-20', 'to': '2016-07-20'}",2 min.,G - All Ages,4.42,26,10909,12048,144,0,,,,,,DLE,Comedy,2,2016
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,,Ultra B: Dictator B.B. from the Black Hole,https://myanimelist.cdn-dena.com/images/anime/12/28228.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 12, 1988","{'from': '1988-03-12', 'to': '1988-03-12'}",20 min.,G - All Ages,5.8,15,12568,12763,111,0,,,,,,Shin-Ei Animation,"Adventure, Comedy",20,1988
34644,Brave Witches: Petersburg Daisenryaku,,"Brave Witches Episode 13, Brave Witches Episode 7.5",https://myanimelist.cdn-dena.com/images/anime/8/83585.jpg,Special,Original,1,Finished Airing,FALSE,"May 13, 2017","{'from': '2017-05-13', 'to': '2017-05-13'}",25 min.,R+ - Mild Nudity,7,1395,3560,4813,5183,10,,,,,,Silver Link.,"Action, Military, Sci-Fi, Magic, Ecchi",25,2017
6653,Ginga Tetsudou 999: Glass no Clair,Galaxy Express 999: Claire of the Glass,"Galaxy Express 999: Glass no Clair, Ginga Tetsudo 999: Glass no Clair",https://myanimelist.cdn-dena.com/images/anime/6/15279.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 15, 1980","{'from': '1980-03-15', 'to': '1980-03-15'}",15 min.,G - All Ages,6.68,558,4840,7490,1473,2,,,,,,Toei Animation,"Drama, Sci-Fi, Space",15,1980
2618,Takarajima,,Treasure Island,https://myanimelist.cdn-dena.com/images/anime/11/56123.jpg,TV,Novel,26,Finished Airing,FALSE,"Oct 8, 1978 to Apr 1, 1979","{'from': '1978-10-08', 'to': '1979-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,8.09,3201,450,3959,8376,114,"This is an anime adaptation of the classic novel ""Treasure Island"" written by Scottish novelist Robert Louis Stevenson in 1882.",Fall 1978,Sundays at Unknown,Tokyo Movie Shinsha,,"Madhouse, TMS Entertainment","Adventure, Mystery, Historical, Drama",24,1978
35982,Gundam Build Fighters: GM no Gyakushuu,,Gundam Build Fighters: GM&#039;s Counterattack,https://myanimelist.cdn-dena.com/images/anime/12/87464.jpg,ONA,Original,1,Finished Airing,FALSE,"Aug 25, 2017","{'from': '2017-08-25', 'to': '2017-08-25'}",32 min.,G - All Ages,7.29,1986,2457,5187,4274,3,,,,,,Sunrise,"Action, Sci-Fi, Mecha",32,2017
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,,,https://myanimelist.cdn-dena.com/images/anime/3/78231.jpg,Movie,Manga,1,Finished Airing,FALSE,"Feb 11, 1984","{'from': '1984-02-11', 'to': '1984-02-11'}",1 hr. 35 min.,PG-13 - Teens 13 or older,7.87,3574,769,4080,7811,116,,,,"Kitty Films, Studio Kyuuma","Central Park Media, Discotek Media",Studio Pierrot,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",95,1984
31599,Kaette Kite yoo Toyama kara,,,https://myanimelist.cdn-dena.com/images/anime/12/76178.jpg,ONA,Original,4,Finished Airing,FALSE,"Jun 29, 2015 to Feb 19, 2016","{'from': '2015-06-29', 'to': '2016-02-19'}",3 min. per ep.,G - All Ages,4.54,13,10678,12576,119,0,,,,,,DLE,"Slice of Life, Mystery, Comedy",3,2015
9754,Kuragehime: Eiyuu Retsuden☆,Princess Jellyfish Specials,"Kuragehime Heroes☆, Kuragehime Specials",https://myanimelist.cdn-dena.com/images/anime/6/27015.jpg,Special,Manga,4,Finished Airing,FALSE,"Jan 28, 2011 to Apr 22, 2011","{'from': '2011-01-28', 'to': '2011-04-22'}",5 min. per ep.,PG-13 - Teens 13 or older,6.65,4508,4973,3504,11220,8,,,,Asmik Ace Entertainment,Funimation,Brain&#039;s Base,"Slice of Life, Comedy, Josei",5,2011
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,,Tamayura Kanketsu-hen Movie 3,https://myanimelist.cdn-dena.com/images/anime/10/76022.jpg,Movie,Original,1,Finished Airing,FALSE,"Nov 28, 2015","{'from': '2015-11-28', 'to': '2015-11-28'}",51 min.,G - All Ages,7.87,1372,769,5058,4550,6,,,,"Shochiku, flying DOG",,TYO Animations,"Comedy, Drama, Slice of Life",51,2015
459,One Piece Movie 1,,One Piece: The Movie,https://myanimelist.cdn-dena.com/images/anime/5/20925.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 4, 2000","{'from': '2000-03-04', 'to': '2000-03-04'}",50 min.,PG-13 - Teens 13 or older,7.22,34768,2740,1392,57451,239,One Piece (Movie) was aired in theaters as a double feature alongside Digimon Adventure: Bokura no War Game as part of Toei&#039;s Spring 2000 Anime fair.,,,,,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",50,2000
790,Ergo Proxy,Ergo Proxy,,https://myanimelist.cdn-dena.com/images/anime/11/6259.jpg,TV,Original,23,Finished Airing,FALSE,"Feb 25, 2006 to Aug 12, 2006","{'from': '2006-02-25', 'to': '2006-08-12'}",25 min. per ep.,R - 17+ (violence & profanity),7.99,136841,566,161,342724,8663,"Episode 1 was previewed on WOWOW on February 5, 2006. Regular broadcasting began on February 25, 2006.",Winter 2006,Saturdays at 19:00 (JST),"Geneon Universal Entertainment, WOWOW, Sakura Create","Funimation, Geneon Entertainment USA",Manglobe,"Sci-Fi, Mystery, Psychological",25,2006
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,,,https://myanimelist.cdn-dena.com/images/anime/7/77175.jpg,Movie,Card game,1,Finished Airing,FALSE,"Feb 27, 2016","{'from': '2016-02-27', 'to': '2016-02-27'}",1 hr. 10 min.,PG-13 - Teens 13 or older,7.16,707,2983,6499,2371,4,,,,"Sotsu, Bushiroad, Tokyo MX, Chrono Gear Creative, Bushiroad Music, Epicross",,J.C.Staff,"Comedy, Mystery, Super Power",70,2016
4918,xxxHOLiC Shunmuki,,xxxHOLiC OVA,https://myanimelist.cdn-dena.com/images/anime/12/25079.jpg,OVA,Manga,2,Finished Airing,FALSE,"Feb 17, 2009 to Jun 23, 2009","{'from': '2009-02-17', 'to': '2009-06-23'}",26 min. per ep.,PG-13 - Teens 13 or older,8.15,23974,378,1592,47208,94,,,,Kodansha,,Production I.G,"Mystery, Comedy, Psychological, Supernatural, Drama",26,2009
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Descending Stories: Showa Genroku Rakugo Shinju,"Shouwa Genroku Rakugo Shinjuu 2nd Season, Showa and Genroku Era Lover&#039;s Suicide Through Rakugo 2nd Season",https://myanimelist.cdn-dena.com/images/anime/10/82947.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2017 to Mar 25, 2017","{'from': '2017-01-07', 'to': '2017-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.87,27311,24,1107,74830,1395,,Winter 2017,Saturdays at 02:25 (JST),"Mainichi Broadcasting System, Kodansha, DAX Production, King Records",,Studio Deen,"Drama, Historical, Josei",24,2017
1149,Choujuushin Gravion Zwei,Super Heavy God Gravion Zwei,Gravion Zwei,https://myanimelist.cdn-dena.com/images/anime/11/75167.jpg,TV,Original,12,Finished Airing,FALSE,"Jan 8, 2004 to Mar 25, 2004","{'from': '2004-01-08', 'to': '2004-03-25'}",23 min. per ep.,R+ - Mild Nudity,6.71,2736,4692,4384,6483,12,,Winter 2004,Unknown,,ADV Films,Gonzo,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",23,2004
3747,Inyouchuu The Animation,,"Inyouchuu ~Ryoushoku Gakuen Taimaroku~, Inyouchuu ~Ryoushoku Gakuen Taimaroku~ The Animation",https://myanimelist.cdn-dena.com/images/anime/12/29375.jpg,OVA,Visual novel,2,Finished Airing,FALSE,"Oct 31, 2006 to Dec 26, 2008","{'from': '2006-10-31', 'to': '2008-12-26'}",29 min. per ep.,Rx - Hentai,6.51,1440,,5194,4268,38,,,,"Himajin Planning, Anime Antenna Iinkai",,Suzuki Mirano,"Hentai, School, Supernatural",29,2006
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,"Berserk Movie, Berserk Saga, Berserk: Golden Age Arc I - Egg of the Supreme Ruler, The Golden Age Arc I: The High King&#039;s Egg",https://myanimelist.cdn-dena.com/images/anime/12/62179.jpg,Movie,Manga,1,Finished Airing,FALSE,"Feb 4, 2012","{'from': '2012-02-04', 'to': '2012-02-04'}",1 hr. 16 min.,R+ - Mild Nudity,7.88,70849,731,796,108779,495,,,,"Yahoo! Japan, Good Smile Company, Beyond C.","Viz Media, NYAV Post",Studio 4°C,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",76,2012
14837,Dragon Ball Z Movie 14: Kami to Kami,Dragon Ball Z: Battle of Gods,"Dragon Ball Z 2013, DBZ (2013), Saikyou Shidou",https://myanimelist.cdn-dena.com/images/anime/9/44490.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 30, 2013","{'from': '2013-03-30', 'to': '2013-03-30'}",1 hr. 25 min.,PG-13 - Teens 13 or older,7.57,66287,1423,903,95471,165,"The story of Dragon Ball Z Movie 14: Kami to Kami was later adapted into the Battle of Gods Saga in Dragon Ball Super. Unlike most other Dragon Ball Z movies, this film is considered part of the anime&#039;s canon. It was also the first Dragon Ball film to be released theatrically in 17 years.",,,,Funimation,Toei Animation,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",85,2013
5041,Guin Saga,,,https://myanimelist.cdn-dena.com/images/anime/4/75553.jpg,TV,Light novel,26,Finished Airing,FALSE,"Apr 5, 2009 to Sep 27, 2009","{'from': '2009-04-05', 'to': '2009-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.25,10848,2612,2055,31446,100,,Spring 2009,Unknown,Aniplex,Sentai Filmworks,Satelight,"Adventure, Fantasy",24,2009
